"054752";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"054753";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"054754";"INTERNATIONAL TELECOMMUNICATION NETWORK France (Vivaction)";"ITNF";"S"
"054755";"NEUF CEGETEL";"LDCO";"S"
"054756";"NEUF CEGETEL";"LDCO";"S"
"054757";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"054758";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"054759";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"054760";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"054761";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"054762";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"054763";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"054764";"NUMERICABLE";"NURC";"S"
"054765";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"054766";"NEUF CEGETEL";"LDCO";"S"
"054767";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"054768";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"054769";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"054770";"IPNOTIC TELECOM";"TLNW";"S"
"054771";"NEUF CEGETEL";"LDCO";"S"
"054772";"NEUF CEGETEL";"LDCO";"S"
"054773";"NEUF CEGETEL";"LDCO";"S"
"054774";"PHONE SYSTEMS & NETWORK";"PHON";"S"
"054775";"NEUF CEGETEL";"LDCO";"S"
"054776";"NEUF CEGETEL";"LDCO";"S"
"054777";"NEUF CEGETEL";"LDCO";"S"
"054778";"NEUF CEGETEL";"LDCO";"S"
"054779";"NEUF CEGETEL";"LDCO";"S"
"054780";"NEUF CEGETEL";"LDCO";"S"
"054781";"NEUF CEGETEL";"LDCO";"S"
"054782";"NEUF CEGETEL";"LDCO";"S"
"054783";"NEUF CEGETEL";"LDCO";"S"
"054784";"NEUF CEGETEL";"LDCO";"S"
"054785";"NEUF CEGETEL";"LDCO";"S"
"054786";"NEUF CEGETEL";"LDCO";"S"
"054787";"NEUF CEGETEL";"LDCO";"S"
"054788";"NEUF CEGETEL";"LDCO";"S"
"054789";"NEUF CEGETEL";"LDCO";"S"
"054790";"NEUF CEGETEL";"LDCO";"S"
"054791";"NEUF CEGETEL";"LDCO";"S"
"054792";"NEUF CEGETEL";"LDCO";"S"
"054793";"NEUF CEGETEL";"LDCO";"S"
"054794";"NEUF CEGETEL";"LDCO";"S"
"054795";"NEUF CEGETEL";"LDCO";"S"
"054796";"NEUF CEGETEL";"LDCO";"S"
"054797";"NEUF CEGETEL";"LDCO";"S"
"054798";"NEUF CEGETEL";"LDCO";"S"
"054799";"NEUF CEGETEL";"LDCO";"S"
"0549";"FRANCE TELECOM";"FRTE";"S"
"0553";"FRANCE TELECOM";"FRTE";"S"
"0555";"FRANCE TELECOM";"FRTE";"S"
"0556";"FRANCE TELECOM";"FRTE";"S"
"0557";"FRANCE TELECOM";"FRTE";"S"
"0558";"FRANCE TELECOM";"FRTE";"S"
"0559";"FRANCE TELECOM";"FRTE";"S"
"0561";"FRANCE TELECOM";"FRTE";"S"
"0562";"FRANCE TELECOM";"FRTE";"S"
"0563";"FRANCE TELECOM";"FRTE";"S"
"0565";"FRANCE TELECOM";"FRTE";"S"
"056700";"NEUF CEGETEL";"LDCO";"S"
"056701";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"056702";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"056703";"PRIMUS TELECOMMUNICATIONS FRANCE S.A.";"PRIM";"S"
"056704";"COMPLETEL";"COMP";"S"
"056705";"NEUF CEGETEL";"LDCO";"S"
"056706";"NEUF CEGETEL";"LDCO";"S"
"056707";"NEUF CEGETEL";"LDCO";"S"
"056708";"NEUF CEGETEL";"LDCO";"S"
"056709";"FrNet2.";"TEL2";"S"
"056710";"TELECOM ITALIA";"TSCA";"S"
"056711";"NEUF CEGETEL";"LDCO";"S"
"056712";"TELECOM ITALIA";"TSCA";"S"
"056713";"TELECOM ITALIA";"TSCA";"S"
"056714";"TELECOM ITALIA";"TSCA";"S"
"056715";"TELECOM ITALIA";"TSCA";"S"
"056716";"NEUF CEGETEL";"LDCO";"S"
"056717";"NEUF CEGETEL";"LDCO";"S"
"056718";"FrNet2.";"TEL2";"S"
"056719";"NEUF CEGETEL";"LDCO";"S"
"056720";"COMPLETEL";"COMP";"S"
"056721";"TELECOM ITALIA";"TSCA";"S"
"056722";"NEUF CEGETEL";"LDCO";"S"
"056723";"TELECOM ITALIA";"TSCA";"S"
"056724";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"056725";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"056726";"FrNet2.";"TEL2";"S"
"056727";"NEUF CEGETEL";"LDCO";"S"
"056728";"FrNet2.";"TEL2";"S"
"056729";"FrNet2.";"TEL2";"S"
"056730";"TELECOM ITALIA";"TSCA";"S"
"056731";"COMPLETEL";"COMP";"S"
"056732";"TELECOM ITALIA";"TSCA";"S"
"056733";"NEUF CEGETEL";"LDCO";"S"
"056734";"VERIZON France";"MCI";"S"
"056735";"TELECOM ITALIA";"TSCA";"S"
"056736";"TELECOM ITALIA";"TSCA";"S"
"056737";"TELECOM ITALIA";"TSCA";"S"
"056738";"TELECOM ITALIA";"TSCA";"S"
"056739";"TELECOM ITALIA";"TSCA";"S"
"056740";"TELECOM ITALIA";"TSCA";"S"
"056741";"TELECOM ITALIA";"TSCA";"S"
"056742";"TELECOM ITALIA";"TSCA";"S"
"056743";"FrNet2.";"TEL2";"S"
"056744";"NEUF CEGETEL";"LDCO";"S"
"056745";"NEUF CEGETEL";"LDCO";"S"
"056746";"NEUF CEGETEL";"LDCO";"S"
"056747";"NEUF CEGETEL";"LDCO";"S"
"056748";"NEUF CEGETEL";"LDCO";"S"
"056749";"FrNet2.";"TEL2";"S"
"056750";"FrNet2.";"TEL2";"S"
"056751";"FrNet2.";"TEL2";"S"
"056752";"FrNet2.";"TEL2";"S"
"056753";"BOUYGUES TELECOM";"BOUY";"S"
"056754";"FrNet2.";"TEL2";"S"
"056755";"NEUF CEGETEL";"LDCO";"S"
"056756";"FrNet2.";"TEL2";"S"
"056757";"NEUF CEGETEL";"LDCO";"S"
"056758";"FrNet2.";"TEL2";"S"
"056759";"FrNet2.";"TEL2";"S"
"056760";"TELECOM ITALIA";"TSCA";"S"
"056761";"BOUYGUES TELECOM";"BOUY";"S"
"056762";"TELECOM ITALIA";"TSCA";"S"
"056763";"BOUYGUES TELECOM";"BOUY";"S"
"056764";"BOUYGUES TELECOM";"BOUY";"S"
"056765";"BOUYGUES TELECOM";"BOUY";"S"
"056766";"NEUF CEGETEL";"LDCO";"S"
"056767";"NEUF CEGETEL";"LDCO";"S"
"056768";"NEUF CEGETEL";"LDCO";"S"
"056769";"COMPLETEL";"COMP";"S"
"056770";"B3G";"B3G";"S"
"056771";"BOUYGUES TELECOM";"BOUY";"S"
"056772";"BOUYGUES TELECOM";"BOUY";"S"
"056773";"COMPLETEL";"COMP";"S"
"056774";"TELECOM ITALIA";"TSCA";"S"
"056775";"BOUYGUES TELECOM";"BOUY";"S"
"056776";"NEUF CEGETEL";"LDCO";"S"
"056777";"COMPLETEL";"COMP";"S"
"056778";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"056779";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"056780";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"056781";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"056782";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"056783";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"056784";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"056785";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"056786";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"056787";"NEUF CEGETEL";"LDCO";"S"
"056788";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"056789";"NEUF CEGETEL";"LDCO";"S"
"056790";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"056791";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"056792";"NEUF CEGETEL";"LDCO";"S"
"056793";"TELECOM ITALIA";"TSCA";"S"
"056794";"TELECOM ITALIA";"TSCA";"S"
"056795";"TELECOM ITALIA";"TSCA";"S"
"056796";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"056797";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"056798";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"056799";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"057900";"VERIZON France";"MCI";"S"
"057901";"VERIZON France";"MCI";"S"
"057902";"VERIZON France";"MCI";"S"
"057903";"VERIZON France";"MCI";"S"
"057904";"VERIZON France";"MCI";"S"
"057905";"VERIZON France";"MCI";"S"
"057906";"VERIZON France";"MCI";"S"
"057907";"VERIZON France";"MCI";"S"
"057911";"VERIZON France";"MCI";"S"
"058100";"FrNet2.";"TEL2";"S"
"058101";"FrNet2.";"TEL2";"S"
"058102";"FrNet2.";"TEL2";"S"
"058103";"FrNet2.";"TEL2";"S"
"058104";"FrNet2.";"TEL2";"S"
"058105";"FrNet2.";"TEL2";"S"
"058106";"FrNet2.";"TEL2";"S"
"058107";"FrNet2.";"TEL2";"S"
"058108";"VERIZON France";"MCI";"S"
"058109";"COMPLETEL";"COMP";"S"
"058110";"IPNOTIC TELECOM";"TLNW";"S"
"058111";"NEUF CEGETEL";"LDCO";"S"
"058112";"COMPLETEL";"COMP";"S"
"058113";"TELECOM ITALIA";"TSCA";"S"
"058114";"B3G";"B3G";"S"
"058115";"NEUF CEGETEL";"LDCO";"S"
"058116";"NEUF CEGETEL";"LDCO";"S"
"058117";"NEUF CEGETEL";"LDCO";"S"
"058118";"INITIALESONLINE";"INIT";"S"
"058119";"NEUF CEGETEL";"LDCO";"S"
"058120";"NEUF CEGETEL";"LDCO";"S"
"058121";"NEUF CEGETEL";"LDCO";"S"
"058122";"NEUF CEGETEL";"LDCO";"S"
"058123";"NEUF CEGETEL";"LDCO";"S"
"058124";"NEUF CEGETEL";"LDCO";"S"
"058125";"NEUF CEGETEL";"LDCO";"S"
"058126";"TELECOM ITALIA";"TSCA";"S"
"058127";"NEUF CEGETEL";"LDCO";"S"
"058128";"NEUF CEGETEL";"LDCO";"S"
"058129";"NEUF CEGETEL";"LDCO";"S"
"058130";"NEUF CEGETEL";"LDCO";"S"
"058131";"COMPLETEL";"COMP";"S"
"058132";"COMPLETEL";"COMP";"S"
"058133";"IC TELECOM";"ICTL";"S"
"058134";"NUMERICABLE";"NURC";"S"
"058135";"NEUF CEGETEL";"LDCO";"S"
"058136";"NEUF CEGETEL";"LDCO";"S"
"058137";"NEUF CEGETEL";"LDCO";"S"
"058138";"NEUF CEGETEL";"LDCO";"S"
"058139";"NEUF CEGETEL";"LDCO";"S"
"058140";"NEUF CEGETEL";"LDCO";"S"
"058141";"NEUF CEGETEL";"LDCO";"S"
"058142";"NEUF CEGETEL";"LDCO";"S"
"058143";"NEUF CEGETEL";"LDCO";"S"
"058144";"NEUF CEGETEL";"LDCO";"S"
"058145";"NEUF CEGETEL";"LDCO";"S"
"058146";"NEUF CEGETEL";"LDCO";"S"
"058147";"NEUF CEGETEL";"LDCO";"S"
"058148";"NEUF CEGETEL";"LDCO";"S"
"058149";"NEUF CEGETEL";"LDCO";"S"
"058150";"NEUF CEGETEL";"LDCO";"S"
"058151";"NEUF CEGETEL";"LDCO";"S"
"058152";"NEUF CEGETEL";"LDCO";"S"
"058153";"NEUF CEGETEL";"LDCO";"S"
"058154";"NEUF CEGETEL";"LDCO";"S"
"058155";"NEUF CEGETEL";"LDCO";"S"
"058156";"NEUF CEGETEL";"LDCO";"S"
"058157";"NEUF CEGETEL";"LDCO";"S"
"058158";"NEUF CEGETEL";"LDCO";"S"
"058159";"NEUF CEGETEL";"LDCO";"S"
"058160";"NEUF CEGETEL";"LDCO";"S"
"058161";"NEUF CEGETEL";"LDCO";"S"
"058162";"COMPLETEL";"COMP";"S"
"058163";"COMPLETEL";"COMP";"S"
"058164";"NEUF CEGETEL";"LDCO";"S"
"058165";"NEUF CEGETEL";"LDCO";"S"
"058166";"NEUF CEGETEL";"LDCO";"S"
"058167";"NEUF CEGETEL";"LDCO";"S"
"058168";"NEUF CEGETEL";"LDCO";"S"
"058169";"NEUF CEGETEL";"LDCO";"S"
"058170";"NEUF CEGETEL";"LDCO";"S"
"058171";"NEUF CEGETEL";"LDCO";"S"
"058172";"COMPLETEL";"COMP";"S"
"058173";"NEUF CEGETEL";"LDCO";"S"
"058174";"NEUF CEGETEL";"LDCO";"S"
"058175";"NEUF CEGETEL";"LDCO";"S"
"058176";"ALTITUDE DEVELOPPEMENT";"ALTD";"S"
"058177";"NEUF CEGETEL";"LDCO";"S"
"058178";"NEUF CEGETEL";"LDCO";"S"
"058179";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058180";"INTERNATIONAL TELECOMMUNICATION NETWORK France (Vivaction)";"ITNF";"S"
"058181";"WENGO";"WENG";"S"
"058182";"COMPLETEL";"COMP";"S"
"058183";"CLUB INTERNET";"TONL";"S"
"058184";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058185";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058186";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058187";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058188";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058189";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058190";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058191";"COMPLETEL";"COMP";"S"
"058192";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058193";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058194";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058195";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058196";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058197";"NEUF CEGETEL";"LDCO";"S"
"058198";"NEUF CEGETEL";"LDCO";"S"
"058199";"B3G";"B3G";"S"
"058700";"TELECOM ITALIA";"TSCA";"S"
"058701";"NEUF CEGETEL";"LDCO";"S"
"058702";"IPNOTIC TELECOM";"TLNW";"S"
"058703";"COMPLETEL";"COMP";"S"
"058704";"NEUF CEGETEL";"LDCO";"S"
"058705";"NEUF CEGETEL";"LDCO";"S"
"058706";"NEUF CEGETEL";"LDCO";"S"
"058707";"NEUF CEGETEL";"LDCO";"S"
"058708";"NEUF CEGETEL";"LDCO";"S"
"058709";"FrNet2.";"TEL2";"S"
"058710";"FrNet2.";"TEL2";"S"
"058711";"FrNet2.";"TEL2";"S"
"058712";"FrNet2.";"TEL2";"S"
"058713";"FrNet2.";"TEL2";"S"
"058714";"FrNet2.";"TEL2";"S"
"058715";"FrNet2.";"TEL2";"S"
"058716";"FrNet2.";"TEL2";"S"
"058717";"FrNet2.";"TEL2";"S"
"058718";"FrNet2.";"TEL2";"S"
"058719";"FrNet2.";"TEL2";"S"
"058720";"B3G";"B3G";"S"
"058721";"NEUF CEGETEL";"LDCO";"S"
"058722";"COMPLETEL";"COMP";"S"
"058723";"COMPLETEL";"COMP";"S"
"058724";"NEUF CEGETEL";"LDCO";"S"
"058725";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058726";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058727";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058728";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058729";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058730";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058731";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058732";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058733";"PRIMUS TELECOMMUNICATIONS FRANCE S.A.";"PRIM";"S"
"058734";"NEUF CEGETEL";"LDCO";"S"
"058735";"NEUF CEGETEL";"LDCO";"S"
"058736";"NEUF CEGETEL";"LDCO";"S"
"058737";"NEUF CEGETEL";"LDCO";"S"
"058738";"NEUF CEGETEL";"LDCO";"S"
"058739";"NEUF CEGETEL";"LDCO";"S"
"058740";"NEUF CEGETEL";"LDCO";"S"
"058741";"NEUF CEGETEL";"LDCO";"S"
"058742";"NEUF CEGETEL";"LDCO";"S"
"058743";"NEUF CEGETEL";"LDCO";"S"
"058744";"NEUF CEGETEL";"LDCO";"S"
"058745";"NEUF CEGETEL";"LDCO";"S"
"058746";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058747";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058748";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"058749";"NEUF CEGETEL";"LDCO";"S"
"058750";"NEUF CEGETEL";"LDCO";"S"
"058751";"NEUF CEGETEL";"LDCO";"S"
"058752";"NEUF CEGETEL";"LDCO";"S"
"058753";"NEUF CEGETEL";"LDCO";"S"
"058754";"NEUF CEGETEL";"LDCO";"S"
"058755";"NEUF CEGETEL";"LDCO";"S"
"058756";"NEUF CEGETEL";"LDCO";"S"
"058757";"NEUF CEGETEL";"LDCO";"S"
"058758";"BOUYGUES TELECOM";"BOUY";"S"
"058759";"NEUF CEGETEL";"LDCO";"S"
"058760";"B3G";"B3G";"S"
"058761";"B3G";"B3G";"S"
"058762";"BOUYGUES TELECOM";"BOUY";"S"
"058763";"B3G";"B3G";"S"
"058764";"BOUYGUES TELECOM";"BOUY";"S"
"058765";"NEUF CEGETEL";"LDCO";"S"
"058766";"B3G";"B3G";"S"
"058767";"B3G";"B3G";"S"
"058768";"COMPLETEL";"COMP";"S"
"058769";"COMPLETEL";"COMP";"S"
"058770";"NOOS";"UPCF";"S"
"058771";"FREE";"FREE";"S"
"058772";"NEUF CEGETEL";"LDCO";"S"
"058773";"FREE";"FREE";"S"
"058774";"NEUF CEGETEL";"LDCO";"S"
"058775";"NEUF CEGETEL";"LDCO";"S"
"058776";"TELECOM ITALIA";"TSCA";"S"
"058777";"NEUF CEGETEL";"LDCO";"S"
"058778";"NEUF CEGETEL";"LDCO";"S"
"058779";"NEUF CEGETEL";"LDCO";"S"
"058780";"NEUF CEGETEL";"LDCO";"S"
"058781";"SOCIETE FRANCAISE DU RADIOTELEPHONE";"SFR";"S"
"058782";"SOCIETE FRANCAISE DU RADIOTELEPHONE";"SFR";"S"
"058783";"NOOS";"UPCF";"S"
"058784";"NOOS";"UPCF";"S"
"058785";"NOOS";"UPCF";"S"
"058786";"NEUF CEGETEL";"LDCO";"S"
"058787";"SOCIETE FRANCAISE DU RADIOTELEPHONE";"SFR";"S"
"058788";"NEUF CEGETEL";"LDCO";"S"
"058789";"SOCIETE FRANCAISE DU RADIOTELEPHONE";"SFR";"S"
"058790";"TELECOM ITALIA";"TSCA";"S"
"058791";"TELECOM ITALIA";"TSCA";"S"
"058792";"TELECOM ITALIA";"TSCA";"S"
"058793";"TELECOM ITALIA";"TSCA";"S"
"058794";"TELECOM ITALIA";"TSCA";"S"
"058795";"TELECOM ITALIA";"TSCA";"S"
"058796";"TELECOM ITALIA";"TSCA";"S"
"058797";"TELECOM ITALIA";"TSCA";"S"
"058798";"TELECOM ITALIA";"TSCA";"S"
"058799";"TELECOM ITALIA";"TSCA";"S"
"059010";"OUTREMER TELECOM";"OUTR";"S"
"059011";"OUTREMER TELECOM";"OUTR";"S"
"059012";"OUTREMER TELECOM";"OUTR";"S"
"059013";"OUTREMER TELECOM";"OUTR";"S"
"05902";"FRANCE TELECOM";"FRTE";"S"
"059032";"FRANCE TELECOM";"FRTE";"S"
"059038";"FRANCE TELECOM";"FRTE";"S"
"059041";"FRANCE TELECOM";"FRTE";"S"
"059042";"OUTREMER TELECOM";"OUTR";"S"
"059044";"DAUPHIN TELECOM";"DAUF";"S"
"059046";"WLL ANTILLES-GUYANE";"WLLG";"S"
"059047";"FRANCE TELECOM";"FRTE";"S"
"059048";"FRANCE TELECOM";"FRTE";"S"
"059050";"FRANCE TELECOM";"FRTE";"S"
"059051";"FRANCE TELECOM";"FRTE";"S"
"059052";"FRANCE TELECOM";"FRTE";"S"
"059056";"WLL ANTILLES-GUYANE";"WLLG";"S"
"059057";"MEDIASERV";"MIAS";"S"
"059058";"MEDIASERV";"MIAS";"S"
"059060";"FRANCE TELECOM";"FRTE";"S"
"059061";"FRANCE TELECOM";"FRTE";"S"
"059068";"FRANCE TELECOM";"FRTE";"S"
"059070";"PHONE SYSTEMS & NETWORK";"PHON";"S"
"059077";"DAUPHIN TELECOM";"DAUF";"S"
"05908";"FRANCE TELECOM";"FRTE";"S"
"05909";"FRANCE TELECOM";"FRTE";"S"
"059420";"FRANCE TELECOM";"FRTE";"S"
"059421";"FRANCE TELECOM";"FRTE";"S"
"059422";"FRANCE TELECOM";"FRTE";"S"
"059424";"FRANCE TELECOM";"FRTE";"S"
"059425";"FRANCE TELECOM";"FRTE";"S"
"059427";"FRANCE TELECOM";"FRTE";"S"
"059428";"FRANCE TELECOM";"FRTE";"S"
"059429";"FRANCE TELECOM";"FRTE";"S"
"059430";"FRANCE TELECOM";"FRTE";"S"
"059431";"FRANCE TELECOM";"FRTE";"S"
"059432";"FRANCE TELECOM";"FRTE";"S"
"059433";"FRANCE TELECOM";"FRTE";"S"
"059434";"FRANCE TELECOM";"FRTE";"S"
"059435";"FRANCE TELECOM";"FRTE";"S"
"059437";"FRANCE TELECOM";"FRTE";"S"
"059438";"FRANCE TELECOM";"FRTE";"S"
"059439";"FRANCE TELECOM";"FRTE";"S"
"059443";"PHONE SYSTEMS & NETWORK";"PHON";"S"
"059446";"OUTREMER TELECOM";"OUTR";"S"
"059447";"OUTREMER TELECOM";"OUTR";"S"
"059448";"OUTREMER TELECOM";"OUTR";"S"
"059449";"OUTREMER TELECOM";"OUTR";"S"
"059457";"MEDIASERV";"MIAS";"S"
"059458";"MEDIASERV";"MIAS";"S"
"059459";"MEDIASERV";"MIAS";"S"
"059490";"WLL ANTILLES-GUYANE";"WLLG";"S"
"059491";"WLL ANTILLES-GUYANE";"WLLG";"S"
"059494";"WLL ANTILLES-GUYANE";"WLLG";"S"
"059630";"FRANCE TELECOM";"FRTE";"S"
"059636";"OUTREMER TELECOM";"OUTR";"S"
"059637";"MEDIASERV";"MIAS";"S"
"059638";"FRANCE TELECOM";"FRTE";"S"
"059639";"FRANCE TELECOM";"FRTE";"S"
"059640";"FRANCE TELECOM";"FRTE";"S"
"059642";"FRANCE TELECOM";"FRTE";"S"
"059646";"FRANCE TELECOM";"FRTE";"S"
"059647";"FRANCE TELECOM";"FRTE";"S"
"059648";"FRANCE TELECOM";"FRTE";"S"
"05965";"FRANCE TELECOM";"FRTE";"S"
"05966";"FRANCE TELECOM";"FRTE";"S"
"059670";"FRANCE TELECOM";"FRTE";"S"
"059671";"FRANCE TELECOM";"FRTE";"S"
"059672";"FRANCE TELECOM";"FRTE";"S"
"059673";"FRANCE TELECOM";"FRTE";"S"
"059674";"FRANCE TELECOM";"FRTE";"S"
"059675";"FRANCE TELECOM";"FRTE";"S"
"059676";"FRANCE TELECOM";"FRTE";"S"
"059677";"FRANCE TELECOM";"FRTE";"S"
"059678";"FRANCE TELECOM";"FRTE";"S"
"059679";"FRANCE TELECOM";"FRTE";"S"
"059689";"OUTREMER TELECOM";"OUTR";"S"
"059694";"PHONE SYSTEMS & NETWORK";"PHON";"S"
"059695";"OUTREMER TELECOM";"OUTR";"S"
"059696";"OUTREMER TELECOM";"OUTR";"S"
"059697";"OUTREMER TELECOM";"OUTR";"S"
"059698";"WLL ANTILLES-GUYANE";"WLLG";"S"
"06001";"ORANGE FRANCE ";"ORNG";"S"
"06002";"SOCIETE FRANCAISE DU RADIOTELEPHONE";"SFR";"S"
"06003";"BOUYGUES TELECOM";"BOUY";"S"
"060041";"ORANGE CARAÏBE MOBILES";"ORCA";"S"
"060042";"DIGICEL ANTILLES FRANCAISES GUYANE";"BUYC";"S"
"060043";"DAUPHIN TELECOM";"DAUF";"S"
"060044";"OUTREMER TELECOM";"OUTR";"S"
"060045";"SAINT MARTIN ET SAINT BARTHELEMY TEL CELL SARL";"STMB";"S"
"060051";"ORANGE REUNION";"ORRU";"S"
"060052";"SOCIETE REUNIONNAISE DU RADIOTELEPHONE";"SRR";"S"
"060054";"OUTREMER TELECOM";"OUTR";"S"
"060060";"NEUF CEGETEL";"LDCO";"S"
"060061";"NEUF CEGETEL";"LDCO";"S"
"060062";"NEUF CEGETEL";"LDCO";"S"
"060063";"NEUF CEGETEL";"LDCO";"S"
"060064";"NEUF CEGETEL";"LDCO";"S"
"060065";"NEUF CEGETEL";"LDCO";"S"
"060066";"NEUF CEGETEL";"LDCO";"S"
"060067";"NEUF CEGETEL";"LDCO";"S"
"060068";"NEUF CEGETEL";"LDCO";"S"
"060069";"NEUF CEGETEL";"LDCO";"S"
"06007";"SOCIETE FRANCAISE DU RADIOTELEPHONE";"SFR";"S"
"06008";"ORANGE FRANCE ";"ORNG";"S"
"06009";"BOUYGUES TELECOM";"BOUY";"S"
"0601";"NEUF CEGETEL";"LDCO";"S"
"0602";"FrNet2.";"TEL2";"S"
"0603";"SOCIETE FRANCAISE DU RADIOTELEPHONE";"SFR";"S"
"06040";"AFONE";"AFON";"S"
"06042";"E*MESSAGE WIRELESS INFORMATION SERVICES FRANCE";"EMES";"S"
"06043";"E*MESSAGE WIRELESS INFORMATION SERVICES FRANCE";"EMES";"S"
"0605";"AUCHAN TELECOM";"AUCH";"S"
"06060";"E*MESSAGE WIRELESS INFORMATION SERVICES FRANCE";"EMES";"S"
"06061";"E*MESSAGE WIRELESS INFORMATION SERVICES FRANCE";"EMES";"S"
"06062";"E*MESSAGE WIRELESS INFORMATION SERVICES FRANCE";"EMES";"S"
"06063";"E*MESSAGE WIRELESS INFORMATION SERVICES FRANCE";"EMES";"S"
"06064";"AFONE";"AFON";"S"
"060650";"NRJ MOBILE";"NRJ";"S"
"060651";"NRJ MOBILE";"NRJ";"S"
"060652";"NRJ MOBILE";"NRJ";"S"
"060653";"NRJ MOBILE";"NRJ";"S"
"060654";"NRJ MOBILE";"NRJ";"S"
"060655";"NRJ MOBILE";"NRJ";"S"
"060656";"NRJ MOBILE";"NRJ";"S"
"060657";"NRJ MOBILE";"NRJ";"S"
"060658";"NRJ MOBILE";"NRJ";"S"
"060659";"NRJ MOBILE";"NRJ";"S"
"060660";"NRJ MOBILE";"NRJ";"S"
"060661";"NRJ MOBILE";"NRJ";"S"
"060662";"NRJ MOBILE";"NRJ";"S"
"060663";"NRJ MOBILE";"NRJ";"S"
"060664";"NRJ MOBILE";"NRJ";"S"
"060665";"NRJ MOBILE";"NRJ";"S"
"060666";"NRJ MOBILE";"NRJ";"S"
"060667";"NRJ MOBILE";"NRJ";"S"
"060668";"NRJ MOBILE";"NRJ";"S"
"060669";"NRJ MOBILE";"NRJ";"S"
"060670";"NRJ MOBILE";"NRJ";"S"
"060671";"NRJ MOBILE";"NRJ";"S"
"060672";"NRJ MOBILE";"NRJ";"S"
"060673";"NRJ MOBILE";"NRJ";"S"
"060674";"NRJ MOBILE";"NRJ";"S"
"060675";"NRJ MOBILE";"NRJ";"S"
"060676";"NRJ MOBILE";"NRJ";"S"
"060677";"NRJ MOBILE";"NRJ";"S"
"060678";"NRJ MOBILE";"NRJ";"S"
"060679";"NRJ MOBILE";"NRJ";"S"
